Name	Direction	TU_start	TU_end	Genes
yiaU_3	+	3751896.0	3752966	yiaU
pheV	+	3110365	3110477	pheV
ybeQ_1	-	675570	676572.0	ybeQ
ybeQ_2	-	675570	676700.0	ybeQ
ybeQ_3	-	675570	676624.0	ybeQ
ybeQ_4	-	675570	676611.0	ybeQ
ybeQ_5	-	675570	676639.0	ybeQ
ybeQ_6	-	675570	676706.0	ybeQ
mlrA_1	+	2214840	2215597	mlrA
pyrC	-	1121561	1122643	pyrC
dinB-yafNOP_1	+	250880	253161	yafP,yafO,yafN,dinB
ugd_1	-	2098447	2099735.0	ugd
ydbK-ompN_1	-	1435760	1440846	ompN,ydbK
cspI_1	-	1638455	1638712	cspI
rph	-	3815807	3816580	rph
rpsF-priB-rpsR-rplI	+	4425025	4426557	rpsF,priB,rpsR,rplI
cra	+	87947	89032	cra
ylaC	-	478781	479288	ylaC
csrD_1	-	3401392	3403425.0	csrD
insQ	+	1503657	1504865	insQ
groL_1	+	4370783	4372671	groL
yegW	-	2182035	2182811	yegW
eda_1	-	1932085	1932799	eda
pdeD	+	1898427	1900025	pdeD
yoaI	-	1874078	1874182	yoaI
yggN_1	-	3100904	3101640	yggN
ygjV_1	-	3241193	3241819.0	ygjV
yqfA_1	-	3042489	3043256.0	trhA
yqfA_2	-	3042489	3043364.0	trhA
zapC	+	1005952	1006494	zapC
tauABCD	+	385205	388646	tauD,tauC,tauB,tauA
clpA_3	+	923092	925540	clpA
ynbABCD	+	1477597	1482201	ynbD,ynbC,ynbB,ynbA
yoaA	-	1891325	1893235	yoaA
bolA_1	+	454349	454865	bolA
pheU	-	4362509	4362627	pheU
rcnR	-	2185524	2185903	rcnR
allS	-	531295	532300	allS
holC-valS	-	4480982	4484273	valS,holC
ydeP	-	1584207	1586664	ydeP
htrG-cca	+	3201042	3203129	cca,ygiM
serW_1	-	925843	926006	serW
gadEF-mdtEF	+	3658345	3663527	gadF,mdtF,mdtE,gadE
yidP	+	3863899	3864615	yidP
cspE_2	+	657250	657501	cspE
mnt-btuF-yadS_1	-	177001	179183	mtn,btuF,yadS
mazE_1	-	2911091	2911368.0	mazE
mazE_2	-	2911091	2911355.0	mazE
pliG	-	1227071	1227472	pliG
dinI	-	1121242	1121509	dinI
sraG	+	3311183	3311398	sraG
panE-yajL	-	443051	444515	panE,yajL
gfcE-etp-etk	-	1042030	1045803	gfcE,etp,etk
ygbA	-	2856453	2856828	ygbA
yiaWV	-	3752963	3754428	yiaW,yiaV
metE	+	4012884	4015314	metE
letAB	+	1916258	1920143	letB,letA
zitB_1	-	783882	784848.0	zitB
zitB_2	-	783882	784858.0	zitB
ssrA	+	2755586	2755955	ssrA
rfaQGPSBIJYZ-waaU	-	3798239	3808180	waaU,waaZ,waaY,waaJ,waaO,waaB,waaS,waaP,waaG,waaQ
fabI_1	-	1350251	1351121	fabI
yaaJ_1	-	6529	8017.0	yaaJ
sad-glsB-yneG_1	-	1611966	1614799.0	yneG,glsB,sad
racC_1	-	1417488	1417811.0	racC
racC_2	-	1417488	1417815.0	racC
ygcW_1	-	2899488	2900471.0	ygcW
ygcW_2	-	2899488	2900409.0	ygcW
yfjPQ	+	2767710	2769486	yfjQ,yfjP
fimB_1	+	4540809	4541559	fimB
ynjF	-	1840783	1841432	ynjF
rpsI_1	-	3377756	3378290.0	rpsI
iprA	+	394506	395129	iprA
gltA_2	-	753126	754670	gltA
gapA_5	+	1862597	1863766	gapA
allA	+	532390	532933	allA
lysU_1	-	4353200	4354797	lysU
murQP_1	+	2545741	2548097	murP,murQ
ryhB	-	3580922	3581016	ryhB
mreBCD_1	-	3398387	3401129	mreD,mreC,mreB
yedEF	+	2008277	2009712	yedF,yedE
gadE-mdtEF	+	3658062	3663527	gadF,mdtF,mdtE,gadE
dnaTC	-	4600139	4601615	dnaC,dnaT
ascG_1	-	2838254	2839287.0	ascG
tar-tap-cheRBYZ	-	1966393	1972716	cheZ,cheY,cheB,cheR,tap,tar
ssrS_1	+	3055759	3056283	ssrS
yggE_2	-	3067340	3068126	yggE
yfdRST	+	2474984	2476178	yfdT,yfdS,yfdR
mutY-yggX-mltC_1	+	3102988	3105512	mltC,yggX,mutY
dcuB-fumB_1	-	4345631	4349091	fumB,dcuB
yibD	-	3789047	3790149	waaH
yaeQ-arfB-nlpE	+	214280	215979	nlpE,arfB,yaeQ
cyaA_2	+	3990790	3993699	cyaA
fusA-tufA	-	3470145	3473685	tufA,fusA
pflB_2	-	951207	953851	pflB
dnaN-recF_2	-	3880148	3882733	recF,dnaN
yrdA	+	3429206	3429790	yrdA
crp_2	+	3486025	3486792	crp
ybgQPO	-	747921	752169	ybgQ,ybgP,ybgO
ybeD_1	-	662379	662706.0	ybeD
ybeD_2	-	662379	662706.0	ybeD
ddpXABCDF_1	-	1557112	1563107	ddpF,ddpD,ddpC,ddpB,ddpA,ddpX
dps_2	-	848408	848950	dps
ebgAC	+	3222551	3226171	ebgA,ebgC
ldrD	-	3699899	3700272	ldrD
hicAB_1	+	1509275	1509924	hicB,hicA
hns	-	1292461	1292958	hns
yfeKS	+	2537315	2538483	yfeS,yfeK
rem_1	-	1644651	1644972.0	rem
rem_2	-	1644651	1644975.0	rem
rnt-lhr	+	1728320	1733740	rnt,lhr
dcuD_2	+	3374583	3376236	dcuD
hdeAB-yhiD_2	-	3655255	3656791	yhiD,hdeB,hdeA
yggX-mltC-nupG	+	3103993	3106970	nupG,mltC,yggX
zapE	-	3378870	3379997	zapE
serX	-	1096979	1097676	serX
yiiX	-	4127286	4127894	yiiX
dusA_1	+	4261658.0	4262706	dusA
dusA_2	+	4261600.0	4262706	dusA
sdiA_3	-	1996110	1996857	sdiA
ydgK-rsxABCDGE-nth	+	1705207	1712158	nth,rsxE,rsxG,rsxD,rsxC,rsxB,rsxA,ydgK
hisJQMP	-	2423736	2426837	hisP,hisM,hisQ,hisJ
yahL	+	344176	344991	yahL
ybiJ	-	837665	837925	ybiJ
glpEGR	-	3559754	3561849	glpR,glpG,glpE
tufA_1	-	3470145	3471724	tufA
malQ	-	3547986	3550399	malQ
lysR	+	2978950	2979956	lysR
stpA_2	-	2798091	2798536	stpA
acrD_2	+	2587550	2590708	acrD
gadW_1	-	3663541	3664651	gadW
dnaN-recF_3	-	3880148	3882562	recF,dnaN
hslO_1	+	3529733.0	3530652	hslO
hslO_2	+	3529672.0	3530652	hslO
entCEBA-ybdB	+	624831	629713	entC,entE,entB,entA,entH
acs-yjcHG_1	-	4283253	4287391	actP,yjcH,acs
yccA	-	1030701	1031443	yccA
eno_3	-	2906643	2908702	eno
ycgI	+	1223564	1223907	ycgI
yaiA-aroM	+	406949	408105	aroM,yaiA
yfjJ_1	+	2760507.0	2761173	yfjJ
ycdXY	+	1098879	1100194	ycdY,ycdX
guaC	+	113444	114487	guaC
yecN-cmoAB	+	1952266	1954413	cmoB,cmoA,yecN
aroG	+	785591	786821	aroG
hemF_1	+	2552952	2554124	hemF
yfiL_1	+	2741355.0	2741725	yfiL
yfiL_2	+	2741315.0	2741725	yfiL
yfiL_3	+	2741347.0	2741725	yfiL
ydgC_1	-	1681695	1682062.0	ydgC
fklB	+	4428935	4429555	fklB
lapAB_1	+	1340135	1341727	lapB,lapA
rep	+	3960647	3962698	rep
ahpF	+	639002	641318	ahpF
yjiS_1	+	4571705.0	4571915	yjiS
yjiS_2	+	4571720.0	4571915	yjiS
pdxB-usg-truA-dedA	-	2434082	2437884	dedA,truA,usg,pdxB
yddLKJ	-	1544384	1546028	yddL,yddK,yddJ
oxyR_1	+	4158457	4159407	oxyR
tpke70	-	2496194	2496629	tpke70
rcsDB	+	2313452	2316827	rcsB,rcsD
dnaN-recF_4	-	3880148	3882590	recF,dnaN
tilS	+	212331	213629	tilS
livJ	-	3598555	3599762	livJ
radA-nadR	+	4625912	4628547	nadR,radA
ypdJ	+	2476094	2476234	ypdJ
fumC_1	-	1685185	1686709	fumC
yfbN_1	-	2387710	2388587.0	yfbN
yfbN_2	-	2387710	2388554.0	yfbN
infA-serW_1	-	925884	926685.0	serW,infA
infA-serW_2	-	925884	926479.0	serW,infA
ygjQ_1	+	3236365.0	3237232	ygjQ
ygjQ_2	+	3236462.0	3237232	ygjQ
ygjQ_3	+	3236399.0	3237232	ygjQ
ygjQ_4	+	3236513.0	3237232	ygjQ
yhhZ-yrhA-insA6AB6B6_1	+	3581758.0	3584309	insB6,insA6,insAB6,yrhA,yhhZ
yhhZ-yrhA-insA6AB6B6_2	+	3581841.0	3584309	insB6,insA6,insAB6,yrhA,yhhZ
marRAB	+	1619093	1620207	marR,marA,marB
ycjY	-	1390933	1392072	ycjY
yeaK	+	1873574	1874077	yeaK
rhaT	-	4099491	4100566	rhaT
fbaB	-	2177512	2178667	fbaB
hdeD_1	+	3656960	3657567	hdeD
dhaM	-	1247696	1249144	dhaM
smpB_1	+	2754767.0	2755378	smpB
yfaX-rhmD	-	2360209	2362211	yfaX,rhmD
rplT	-	1799363	1799763	rplT
hypF_1	-	2835173	2838014	hypF
ldhA	-	1441854	1442915	ldhA
thrW	+	262841	262946	thrW
rpsT_1	-	20771	21120	rpsT
ykfGH-yafW-ykfI	-	263328	264762	ykfI,yafW,ykfH,ykfG
yjbLM	+	4260321	4261306	yjbM,yjbL
endA_1	+	3090327	3091123	endA
hcp-hcr_1	-	911182	913845	hcr,hcp
yiiU	+	4118515	4118760	zapB
rfaDFCL_2	+	3793970	3798207	waaL,waaC,waaF,rfaD
queD	+	2892214	2892579	queD
pqqL	-	1572407	1575202	pqqL
yfcD	-	2418634	2419206	yfcD
yehLMPQ	+	2204596	2210944	yehQ,yehP,yehM,yehL
sucABCD-sdhX	+	758586	765150	sdhX,sucA,sucB,sucC,sucD
gntXY	+	3544667	3546199	nfuA,yhgH
yfgO	-	2614820	2615881	yfgO
mokC-hokC	-	16751	16960	mokC,hokC
dgkA_2	+	4256608	4257005	dgkA
ybcW_1	+	579844.0	580086	ybcW
ybcW_2	+	579805.0	580086	ybcW
fimZ_1	-	563848	564607.0	fimZ
narU_1	-	1542672	1544163	narU
potFGHI_1	+	893736	897929	potF,potG,potH,potI
yghO	-	3129043	3130215	yghO
appCBA-yccB_1	+	1037710	1041915	appX,appC,appB,appA
lysA	-	2977637	2978951	lysA
rrlE-rrfE	+	4210013	4213209	rrfE,rrlE
stfZ_1	-	104948	105499	stfZ
ygjJK	+	3227801	3231239	ygjK,ygjJ
fumB	-	4345631	4347348	fumB
sibE	-	3195097	3195240	sibE
accBC_1	+	3405172	3407302	accC,accB
yniA_1	+	1807775.0	1808656	yniA
yniA_2	+	1807579.0	1808656	yniA
yniA_3	+	1807719.0	1808656	yniA
pfkB_1	+	1806351	1807299	pfkB
tolC-ygiBC_2	+	3178062	3181581	ygiC,ygiB,tolC
hemH	+	498031	499017	hemH
yigI	-	4004230	4004724	yigI
mutS	+	2857019	2859654	mutS
mepS_2	+	2269811	2270545	mepS
yhhW	-	3578950	3579645	yhhW
yihPO	-	4064363	4067194	yihP,yihO
mngB_1	+	767825	770611	mngB
frsA	+	256502	257771	frsA
tpiA_1	-	4110740	4111569	tpiA
uhpABC	-	3847305	3850726	uhpC,uhpB,uhpA
yddH	-	1533282	1533851	yddH
garR	-	3271867	3272820	garR
yedS	+	2034051	2035243	yedS
dusC	-	2229438	2230395	dusC
gadAX_2	-	3664915	3667607	gadX,gadA
pgk-fbaA_1	-	3070165	3072648	fbaA,pgk
gcvR_1	+	2599879	2600478	gcvR
ybhP-clsB-ybhN	-	821542	824497	ybhP,clsB,ybhN
adk	+	497139	497819	adk
pykA_2	+	1937494	1939091	pykA
pepA_2	-	4484440	4486139	pepA
moaABCDE_1	+	816914	819747	moaE,moaD,moaC,moaB,moaA
ydcSTUV-patD	+	1511599	1517002	patD,ydcV,ydcU,ydcT,ydcS
yfeN	+	2525127	2525891	yfeN
astCADBE_1	-	1825955	1832044	astE,astB,astD,astA,astC
yqjF_1	+	3250466.0	3250954	yqjF
yqjF_2	+	3250472.0	3250954	yqjF
yqjF_3	+	3250475.0	3250954	yqjF
proP_1	+	4330407	4332004	proP
yghED	-	3110590	3111988	yghE,yghD
yraIJK	+	3288090	3292432	yraK,yraJ,yraI
hcp-hcr_2	-	911182	914129	hcr,hcp
rmf	+	1015650	1015924	rmf
mdtQ	-	2227323	2228758	mdtQ
yebW_1	+	1922084.0	1922312	yebW
yebW_2	+	1921957.0	1922312	yebW
mreBCD_2	-	3398387	3401193	mreD,mreC,mreB
dtpB	+	3640862	3642331	dtpB
treR_2	-	4466284	4467347	treR
trxA_1	+	3965687	3966136	trxA
ydhYVWXUT	-	1748747	1754642	ydhT,ydhU,ydhX,ydhW,ydhV,ydhY
mlrA_2	+	2214840	2215597	mlrA
lpxC_1	+	106508	107544	lpxC
moeAB	-	864380	866394	moeB,moeA
ybhK_1	-	815739	816692.0	ybhK
ompL_1	-	4063603	4064479.0	ompL
ampDE	+	118703	120135	ampD,ampE
yadV-htrE_2	-	152829	156235	htrE,yadV
yajD_1	+	430469.0	430952	yajD
yajD_2	+	430530.0	430952	yajD
yjfKLMC	+	4411272	4414191	yjfC,yjfM,yjfL,yjfK
insK	+	3721065	3722049	insK
uvrB_3	+	813493	815547	uvrB
cvrA_1	-	1240335	1242164.0	cvrA
cspA_1	+	3719889	3720313	cspA
fre_1	+	4026443	4027228	fre
hypBCDE-fhlA	+	2850839	2856416	fhlA,hypE,hypD,hypC,hypB
yffMN	+	2561368	2561993	yffN,yffM
alr_1	+	4265652	4266861	alr
surA-pdxA-rsmA-apaGH	-	50380	54732	apaH,apaG,rsmA,pdxA,surA
waaA_1	+	3808516	3809817	waaA
ruvAB_2	-	1944219	1946024	ruvB,ruvA
ybaZ	-	475982	476371	ybaZ
yhhS	-	3610516	3611733	yhhS
yeaD	+	1863850	1864734	yeaD
hokA_1	-	3720448	3720810.0	hokA
ssrS-ygfA_1	+	3055759	3056789	fau,ssrS
speF-potE	-	716946	720822	speFL,potE,speF
gadBC_1	-	1568904	1572072	gadC,gadB
greA_2	-	3328239	3328853	greA
glpR_1	-	3559754	3560891	glpR
pyrD	+	1004732	1005778	pyrD
ilvIH_1	+	85453	87848	ilvH,ilvI
sodC	-	1724134	1724679	sodC
alsRBACE_2	-	4307783	4313137	alsE,alsC,alsA,alsB,alsR
ispG-sroE_1	-	2640595	2641954.0	ispG,sroE
ispG-sroE_2	-	2640595	2641880.0	ispG,sroE
ispG-sroE_3	-	2640595	2641950.0	ispG,sroE
casABCDE12	-	2878569	2884319	casA,casB,casC,casD,casE,cas1,cas2
yfcC	+	2417081	2418601	yfcC
hyuA_1	+	3009830.0	3011413	hyuA
hyuA_2	+	3009919.0	3011413	hyuA
frlR_1	+	3504043	3504783	frlR
rclABC	-	317726	320215	rclC,rclB,rclA
malI	-	1698136	1699228	malI
qmcA-ybbJ	-	514401	515823	qmcA,ybbJ
yccX_1	+	1029980.0	1030342	yccX
yccX_2	+	1029994.0	1030342	yccX
yccX_3	+	1030061.0	1030342	yccX
ylbG	-	529645	530016	ylbG
eno_4	-	2906643	2908152	eno
ysgA	-	4015354	4016343	ysgA
smg	-	3431991	3432464	smg
mpaA_1	-	1389870	1390639.0	mpaA
mpaA_2	-	1389870	1390639.0	mpaA
mpaA_3	-	1389870	1390637.0	mpaA
msrA	-	4441538	4442261	msrA
pykA_3	+	1937544	1939091	pykA
mdoGH_2	+	1109257	1113560	opgH,opgG
nhoA_1	+	1533963.0	1534869	nhoA
insA-7_1	+	4518442.0	4518802	insA7
insA-7_2	+	4518379.0	4518802	insA7
flgBCDEFGHIJ	+	1130993	1138312	flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ
rpsP-rimM-trmD-rplS	-	2744115	2746254	rplS,trmD,rimM,rpsP
flhDC_2	-	1977200	1978577	flhC,flhD
eda_2	-	1932085	1933109	eda
yfdGHI	+	2467855	2470462	yfdI,yfdH,yfdG
yehF	+	2196445	2197298	yehF
yggI_1	+	3089749.0	3090252	yggI
yggI_2	+	3089659.0	3090252	yggI
yggI_3	+	3089752.0	3090252	yggI
yggI_4	+	3089588.0	3090252	yggI
putP_2	+	1079185	1080838	putP
yqeA	+	3011461	3012393	yqeA
ybcK_1	+	568810.0	570428	ybcK
ybcK_2	+	568751.0	570428	ybcK
ybcK_3	+	568787.0	570428	ybcK
btuE_1	-	1793558	1794129	btuE
lldPRD	+	3777289	3781017	lldD,lldR,lldP
ftsB_1	-	2872509	2872901.0	ftsB
dnaN-recF_5	-	3880148	3882590	recF,dnaN
edd-eda	-	1932085	1934713	eda,edd
rhtA_1	-	849210	850304.0	rhtA
ppiB-lpxH	-	553218	554437	ppiB,lpxH
cbrB_1	+	3897479.0	3897973	cbrB
rplKAJL-rpoBC	+	4178354	4189613	rpoC,rpoB,rplL,rplJ,rplA,rplK
envY-ompT	-	584680	586908	ompT,envY
ryeA	+	1923064	1923337	ryeA
bglGFB	-	3902249	3906697	bglB,bglF,bglG
ydfG	+	1627491	1628263	ydfG
osmF-yehYXW	-	2215745	2219523	yehW,yehX,yehY,osmF
hybOABCDEFG	-	3139716	3146363	hybO,hybG,hybF,hybE,hybD,hybC,hybB,hybA
efp	+	4375567	4376265	efp
psiE	+	4240300	4240735	psiE
rpmE_1	+	4126908	4127262	rpmE
yadV-htrE_3	-	152829	156214	htrE,yadV
sppA_1	+	1848711.0	1850738	sppA
suhB	+	2663442	2664245	suhB
mog	+	9306	9893	mog
ygbJK	+	2861430	2863501	ygbK,ygbJ
glnB_1	-	2687070	2687503	glnB
gstB	-	879854	880519	gstB
grcA_1	-	2716066	2716506	grcA
yjiJ_1	-	4561497	4562682.0	yjiJ
recG	+	3825210	3827291	recG
hcaEFCBD	+	2668982	2673249	hcaD,hcaB,hcaC,hcaF,hcaE
yfcG	+	2420621	2421268	yfcG
psd-mscM	-	4386047	4390638	mscM,psd
lpp_2	+	1757296	1757657	lpp
plaR	-	3741684	3742618	plaR
rpoH_4	-	3599887	3601003	rpoH
mreCD	-	3398387	3400008	mreD,mreC
ftsQAZ_2	+	102867	106456	ftsQ,ftsA,ftsZ
tonB	+	1311054	1311846	tonB
glpGR	-	3559754	3561480	glpR,glpG
ompC_1	-	2311610	2312864	ompC
osmE_1	-	1821865	1822283	osmE
rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	+	90010	107474	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,rsmH
ttdR	-	3205324	3206380	ttdR
abgR	+	1404741	1405693	abgR
adeQ	-	3842455	3843789	adeQ
flgAMN	-	1129414	1130885	flgN,flgM,flgA
yoaC	+	1893966	1894432	yoaC
osmY_1	+	4611153	4612001	osmY
ansA-pncA	+	1850860	1852528	pncA,ansA
gspAB_1	-	3453508	3455519	gspB,gspA
dctA	-	3682161	3683498	dctA
yjgA_1	-	4457314	4458015.0	yjgA
yjgA_2	-	4457314	4458065.0	yjgA
yjgA_3	-	4457314	4458081.0	yjgA
yjgA_4	-	4457314	4458046.0	yjgA
metG_2	+	2193758	2196366	metG
yphH	+	2682863	2684056	yphH
yfcZ	-	2460650	2460979	yfcZ
dkgB	+	229098	229970	dkgB
rnlB_1	+	2766860	2767355	rnlB
yjjY_1	+	4640358.0	4640542	yjjY
ybcN-ninE-ybcO-rusA-ylcG_1	+	572314.0	573870	ylcG,rusA,ybcO,ninE,ybcN
ybcN-ninE-ybcO-rusA-ylcG_2	+	572319.0	573870	ylcG,rusA,ybcO,ninE,ybcN
folE-yeiB	-	2241810	2243848	folE,yeiB
lptB-rpoN-hpf-ptsN-yhbJ	+	3343396	3347969	rapZ,ptsN,hpf,rpoN,lptB
csgDEFG_2	-	1100851	1103344	csgG,csgF,csgE,csgD
actP	-	4283253	4284935	actP
bacA	-	3203310	3204175	bacA
yafY-ykfBF-yafX-ykfGH-yafW-ykfI	-	263328	266553	yafY,ykfB,ykfF,yafX,ykfG,ykfH,yafW,ykfI
ftnA	+	1988682	1989213	ftnA
rna	-	644197	645034	rna
bhsA_1	+	1169033	1169330	bhsA
yaiI_1	+	405708.0	406222	yaiI
yaiI_2	+	405723.0	406222	yaiI
yaiI_3	+	405698.0	406222	yaiI
yphCB	-	2673816	2675761	yphC,yphB
rhsD-ybbC-ylbH-ybbD_1	+	523066.0	529130	ybbD,ylbH,ybbC,rhsD
rlmM	-	2940143	2941243	rlmM
aceEF_1	+	122969	127619	aceF,aceE
srkA-dsbA	+	4042391	4044044	dsbA,srkA
grxA	-	890496	890776	grxA
sdiA_4	-	1996110	1996867	sdiA
lysC_1	-	4231884	4233539	lysC
mokB_1	-	1491962	1492305.0	mokB
ypjA_1	-	2778146	2782822.0	ypjA
phoQ	-	1188316	1189940	phoQ
putP_3	+	1079168	1080838	putP
paaZ	-	1451597	1453670	paaZ
fes-ybdZ-entF-fepE	+	612687	619387	ybdZ,fes,entF,fepE
symE	-	4579499	4579917	symE
xerD-dsbC-recJ_1	-	3036373	3039851	recJ,dsbC,xerD
paaJ_1	+	1460801	1462098	paaJ
yheSTU	+	3481289	3484436	yheU,yheT,yheS
arnBCADTEF	+	2365910	2373278	arnF,arnE,arnT,arnD,arnA,arnC,arnB
dolP_1	+	3296349	3296984	dolP
slyD_1	-	3477907	3478699.0	slyD
slyD_2	-	3477907	3478540.0	slyD
slyD_3	-	3477907	3478528.0	slyD
yiaB_1	-	3727407	3727767.0	yiaB
yiaB_2	-	3727407	3727797.0	yiaB
yiaB_3	-	3727407	3727827.0	yiaB
sfmCD	+	558974	562300	sfmD,sfmC
uof-fur	-	710118	710829	uof,fur
groL_2	+	4370873	4372671	groL
yraH_1	+	3287364.0	3288010	yraH
yraH_2	+	3287365.0	3288010	yraH
yraH_3	+	3287278.0	3288010	yraH
yraH_4	+	3287362.0	3288010	yraH
yraH_5	+	3287291.0	3288010	yraH
yraH_6	+	3287276.0	3288010	yraH
yraH_7	+	3287291.0	3288010	yraH
yraH_8	+	3287401.0	3288010	yraH
yraH_9	+	3287405.0	3288010	yraH
ubiEJB	+	4018855	4021866	ubiB,ubiJ,ubiE
wcaKLM	-	2114502	2118404	wcaK,wcaL,wcaM
cysG_1	+	3497754	3499201	cysG
sdsR	-	1923104	1923207	sdsR
rspA-rspB	-	1652896	1655171	rspA,rspB
topA_3	+	1330848	1333645	topA
yjeFE-amiB-mutL-miaA-hfq-hflXKC_1	+	4394035	4404304	hflC,hflK,hflX,hfq,miaA,mutL,amiB,tsaE,nnr
mppA_1	+	1393139.0	1394840	mppA
mppA_2	+	1393054.0	1394840	mppA
mppA_3	+	1393121.0	1394840	mppA
mppA_4	+	1393204.0	1394840	mppA
grcA_2	-	2716066	2716523	grcA
astCADBE_2	-	1825955	1832013	astE,astB,astD,astA,astC
cdaR	+	182447	183620	cdaR
pnp	-	3308999	3311326	pnp
ucpA_1	-	2543832	2544671	ucpA
mtfA_1	+	2043618.0	2044448	mtfA
ybiN	+	842332	843258	rlmF
stfR-tfaR	+	1428796	1432986	tfaR,stfR
yhhI_1	+	3624173.0	3625514	yhhI
isrC-flu	+	2071317	2074658	isrC,flu
nanCMS	-	4536614	4539928	nanS,nanM,nanC
ybdK_1	-	606265	607561.0	ybdK
yeaO_1	+	1876822.0	1877256	yeaO
yeaO_2	+	1876777.0	1877256	yeaO
dsbD-yjdC	-	4362733	4365042	dsbD,dicD
rfaYZ	-	3799345	3801136	waaZ,waaY
clpPX_1	+	456605	458755	clpX,clpP
clpPX_2	+	456577	458755	clpP,clpX
mutY-yggX_2	+	3102911	3104368	yggX,mutY
caiF	+	34218	34695	caiF
rluE-nudJ	-	1193827	1194951	rluE,nudJ
yjbD	-	4231359	4231631	yjbD
ygeF	+	2990554	2991043	ygeF
sbp	+	4108834	4109884	sbp
yfhH_1	+	2698707.0	2699607	yfhH
yceB	-	1122675	1123273	yceB
asmA	-	2139759	2141612	asmA
fucO	-	2931865	2933223	fucO
ibsC	-	3056890	3057009	ibsC
ygfB-pepP-ubiHI	-	3051048	3055473	ygfB,pepP,ubiH,ubiI
ttdABT	+	3206424	3209487	ttdT,ttdA,ttdB
yjeT	+	4404386	4404583	yjeT
yihUTS_2	-	4070515	4073586	yihU,yihT,yihS
galETKM_1	-	787689	792081	galM,galK,galT,galE
serC_1	+	957595	958741	serC
pfkA_1	+	4107474	4108732	pfkA
fliE_1	-	2012700	2013093	fliE
fliE_2	-	2012700	2013036	fliE
mngB_2	+	767795	770611	mngB
yrfG-hslR	+	3528639	3529749	hslR,yrfG
prpR	-	346857	348471	prpR
potABCD	-	1181783	1185594	potD,potC,potB,potA
selD-topB_1	-	1844932	1848024	topB,selD
speAB	-	3082877	3086048	speB,speA
zntA	+	3606422	3608649	zntA
ycaR-kdsB	+	970642	971598	kdsB,ycaR
yagN_1	-	295139	295660.0	yagN
yagN_2	-	295139	295663.0	yagN
yagN_3	-	295139	295671.0	yagN
yagN_4	-	295139	295656.0	yagN
pstB-phoU_1	-	3906853	3908556	phoU,pstB
feaR_3	-	1446378	1447367	feaR
bioH	-	3544074	3544858	bioH
rhsA-yibA	+	3762183	3767179	yibA,rhsA
glrR-glnB	-	2687070	2688803	glnB,glrR
putA	-	1074920	1078925	putA
yjdF	-	4344929	4345558	yjdF
ssrS-ygfA_2	+	3055974	3056789	fau,ssrS
trmC	+	2441764	2443770	mnmC
rnd	-	1886864	1888061	rnd
tolB-pal-ybgF_1	+	777537.0	780389	cpoB,pal,tolB
tolB-pal-ybgF_2	+	777560.0	780389	cpoB,pal,tolB
ribC_1	-	1742601	1743458.0	ribC
yfiC_1	-	2712027	2712805.0	yfiC
bamB-der	-	2635884	2638975	der,bamB
ygiW_1	-	3169284	3169887.0	ygiW
ygiW_2	-	3169284	3169688.0	ygiW
betT	+	329421	331496	betT
smrB_1	+	2448436.0	2449157	smrB
smrB_2	+	2448568.0	2449157	smrB
sibD	-	3194721	3194865	sibD
putP_4	+	1079179	1080838	putP
frr	+	192814	193498	frr
agrA	+	3648063	3648144	agrA
proQ-prc	-	1912768	1915534	proQ,prc
rsd_1	-	4196332	4196859	rsd
yjhIHG	-	4522127	4525888	yjhI,yjhH,yjhG
kdpFABC	-	724407	728849	kdpF,kdpC,kdpB,kdpA
insA3B3AB3	-	290649	291346	insA3,insB3,insAB3
ybdO	-	636716	637618	citR
ycaC	-	944931	945557	ycaC
dnaAN-recF_1	-	3880148	3883882	recF,dnaN,dnaA
rfaDFCL_3	+	3793939	3798207	waaL,waaC,waaF,rfaD
manXYZ-yobD	+	1902048	1905259	yobD,manZ,manY,manX
cusRS	-	593328	595462	cusS,cusR
yqgB_1	-	3085920	3086182.0	yqgB
yqgB_2	-	3085920	3086250.0	yqgB
ydeTSR	-	1587793	1590001	ydeT,ydeS,ydeR
yeaL	+	1874323	1874798	yeaL
ytfB	-	4428079	4428819	ytfB
cobUST_2	-	2063388	2065874	cobT,cobS,cobU
ybeD-lipB_2	-	661637	662706	lipB,ybeD
rpoS_3	-	2866559	2867607	rpoS
cyaR_2	+	2167114	2167200	cyaR
yidE_1	-	3864612	3866390.0	yidE
yebG	-	1930457	1930765	yebG
priA	-	4124612	4126810	priA
pflB_3	-	951207	953579	pflB
queA	+	424985	426081	queA
nemA	+	1726659	1727756	nemA
tfaS	+	2470803	2471105	tfaS
metF	+	4132546	4133506	metF
cysS	+	554577	555996	cysS
yjaG_1	+	4199373.0	4200094	yjaG
nlpD-rpoS_2	-	2866559	2868782	rpoS,nlpD
ychF	-	1256721	1257882	ychF
ptsHI-crr_2	+	2533501	2536380	ptsH,ptsI,crr
insC4D4CD4-ygeON	-	2995314	2997600	insC4,insD4,insCD4,ygeO,ygeN
lapAB_2	+	1340135	1341727	lapB,lapA
relA_1	-	2911417	2914318	relA
