Name	Direction	TU_start	TU_end	Genes
lysP	-	2247063.0	2248560.0	lysP
lysQ	+	781577.0	781843.0	lysQ
lysR	+	2978950.0	2979956.0	lysR
lysT-valT-lysW	+	780514.0	780918.0	lysT,valT,lysW
lysU	-	4353200.0	4354805.0	lysU
lysZ	+	781369.0	781444.0	lysZ
maa	-	479367.0	479918.0	maa
macAB	+	919235.0	922293.0	macB,macA
macB	+	920094.0	922293.0	macB
maeA	-	1553972.0	1555727.0	maeA
maeB	-	2576098.0	2578377.0	maeB
mak	+	410118.0	411052.0	mak
malEFGH	-	4242531.0	4246464.0	malH,malG,malF,malE
malI	-	1698136.0	1699228.0	malI
malK-lamB-malM	+	4246736.0	4250474.0	malK,lamB,malM
malPQ	-	3547986.0	3552510.0	malQ,malP
malQ	-	3547986.0	3550399.0	malQ
malS	+	3737470.0	3739620.0	malS
malT	+	3553024.0	3555820.0	malT
malXY	+	1699313.0	1702129.0	malX,malY
malY	+	1700840.0	1702129.0	malY
malZ	+	422495.0	424553.0	malZ
manA	+	1688551.0	1689751.0	manA
manXYZ	+	1901933.0	1904746.0	manX,manY,manZ
manXYZ-yobD	+	1902048.0	1905259.0	yobD,manZ,manY,manX
map-glnD-dapD	-	185123.0	189506.0	map,glnD,dapD
marC	-	1618243.0	1618941.0	marC
marRAB	+	1619093.0	1620207.0	marR,marA,marB
matP	+	1018459.0	1018937.0	matP
mazE	-	2911091.0	2911368.0	mazE
mazEF	-	2910756.0	2911339.0	mazF,mazE
mazEFG	-	2909894.0	2911368.0	mazG,mazF,mazE
mcaS	-	1405658.0	1405751.0	mcaS
mcbA	-	841796.0	842153.0	mcbA
mcbR	+	1520096.0	1520927.0	mcbR
mcrA	+	1210139.0	1211179.0	mcrA
mcrBC	-	4576912.0	4579337.0	mcrC,mcrB
mdaB	+	3172423.0	3173111.0	mdaB
mdh	-	3383330.0	3384470.0	mdh
mdlAB	+	468871.0	472417.0	mdlB,mdlA
mdoC	-	1107784.0	1108941.0	opgC
mdoGH	+	1109257.0	1113560.0	opgH,opgG
mdtABCD-baeSR	+	2153979.0	2164998.0	baeR,baeS,mdtD,mdtC,mdtB,mdtA
mdtEF	+	3659084.0	3663527.0	mdtF,mdtE
mdtG	-	1114264.0	1115490.0	mdtG
mdtH	-	1124118.0	1125326.0	mdtH
mdtK	+	1743269.0	1744830.0	mdtK
mdtL	+	3891615.0	3892790.0	mdtL
mdtM-yjiN	-	4565966.0	4568519.0	mdtM,yjiN
mdtNOP	-	4299564.0	4304109.0	mdtN,mdtO,mdtP
mdtQ	-	2227323.0	2228758.0	mdtQ
mdtUJI	-	1672820.0	1673779.0	mdtU,mdtJ,mdtI
melAB	+	4341887.0	4344790.0	melA,melB
melR	-	4340720.0	4341650.0	melR
menA-rraA	-	4118845.0	4120406.0	rraA,menA
menBCE	-	2373648.0	2376819.0	menE,menC,menB
menD-yfbB-menBCE	-	2373648.0	2379289.0	menE,menC,menB,menH,menD
menFD-yfbB-menBCE	-	2373648.0	2380643.0	menE,menC,menB,menH,menD,menF
mepH	+	1734357.0	1735250.0	mepH
mepK-gloC	+	983023.0	984297.0	gloC,mepK
mepS	+	2269811.0	2270545.0	mepS
metA	+	4214159.0	4215209.0	metA
metBL	+	4128636.0	4132456.0	metL,metB
metC	+	3152075.0	3153423.0	metC
metE	+	4012884.0	4015314.0	metE
metF	+	4132546.0	4133506.0	metF
metG	+	2193758.0	2196366.0	metG
metH	+	4223505.0	4227511.0	metH
metJ	-	4128078.0	4128558.0	metJ
metK	+	3086577.0	3087860.0	metK
metNIQ	-	220113.0	222714.0	metQ,metI,metN
metR	-	4011863.0	4012855.0	metR
metT-leuW-glnUW-metU-glnVX	-	696392.0	697163.0	glnX,glnV,metU,glnW,glnU,leuW,metT
metY	-	3318031.0	3318375.0	metY
metY-yhbC-nusA-infB	-	3313185.0	3318297.0	infB,nusA,rimP,metY
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	-	3308999.0	3318375.0	pnp,rpsO,truB,rbfA,infB,nusA,rimP,metY
metZWV	+	2947382.0	2947756.0	metZ,metW,metV
mfd	-	1170518.0	1174028.0	mfd
mglAC	-	2236743.0	2239391.0	mglC,mglA
mglBAC	-	2236743.0	2240566.0	mglC,mglA,mglB
mgrB	-	1908623.0	1908792.0	mgrB
mgrR	-	1622817.0	1622914.0	mgrR
mgsA	-	1026557.0	1027041.0	mgsA
mgtA	+	4467280.0	4470321.0	mgtL,mgtA
mgtS	+	1622588.0	1622799.0	mgtS
mhpABCDFE	+	368519.0	374881.0	mhpF,mhpE,mhpD,mhpC,mhpB,mhpA
mhpR-lacI	-	366428.0	368536.0	lacI,mhpR
mhpT	+	375386.0	376670.0	mhpT
miaA-hfq-hflXKC	+	4398982.0	4404304.0	hflC,hflK,hflX,hfq,miaA
miaB	-	693531.0	694955.0	miaB
micA	+	2814802.0	2814874.0	micA
micC	+	1437121.0	1437231.0	micC
micF	+	2313084.0	2313176.0	micF
micL	-	1958441.0	1958747.0	micL
minCDE	-	1224279.0	1226080.0	minE,minD,minC
mioC	-	3926012.0	3926475.0	mioC
mipA	-	1865726.0	1866506.0	mipA
mlaA	-	2464252.0	2465135.0	mlaA
mlaFEDCB	-	3336963.0	3340132.0	mlaB,mlaC,mlaD,mlaE,mlaF
mlc	-	1667344.0	1668603.0	mlc
mlc-ynfK	-	1666524.0	1668591.0	bidA,mlc
mliC	-	1718066.0	1718395.0	mliC
mlrA	+	2214840.0	2215597.0	mlrA
mltA	-	2946081.0	2947273.0	mltA
mltB	-	2824491.0	2825576.0	mltB
mltD	-	232597.0	234025.0	mltD
mltF	+	2695767.0	2697357.0	mltF
mmuPM	+	275325.0	277647.0	mmuM,mmuP
mnaT-ydcZ	-	1517882.0	1518846.0	mnaT,ydcZ
mngAB	+	765811.0	770611.0	mngB,mngA
mngB	+	767795.0	770611.0	mngB
mngR	-	765104.0	765926.0	mngR
mnmA	-	1192667.0	1193803.0	mnmA
mnmE	+	3886828.0	3888192.0	mnmE
mnmG-rsmG	-	3923057.0	3925674.0	mnmG,rsmG
mnt-btuF-yadS	-	177001.0	179183.0	mtn,btuF,yadS
mntH	-	2511468.0	2512734.0	mntH
mntP	+	1905459.0	1906254.0	mntP
mntR-ybiR	+	853098.0	854765.0	ybiR,mntR
moaABCDE	+	816827.0	819747.0	moaA,moaB,moaC,moaD,moaE
moaBCDE	+	817977.0	819747.0	moaE,moaD,moaC,moaB
mobAB	-	4040906.0	4042121.0	mobB,mobA
mocA	+	3015056.0	3015738.0	mocA
modABC	+	794995.0	797612.0	modC,modB,modA
modEF	-	792316.0	794644.0	modE,modF
moeAB	-	864380.0	866394.0	moeB,moeA
mog	+	9306.0	9893.0	mog
mokB	-	1491962.0	1492305.0	mokB
mokC-hokC	-	16751.0	16960.0	mokC,hokC
motRAB-cheAW	-	1972771.0	1977302.0	motR,cheW,cheA,motB,motA
mpaA	-	1389870.0	1390639.0	mpaA
mpl	+	4455728.0	4457158.0	mpl
mppA	+	1393139.0	1394840.0	mppA
mqo	-	2305108.0	2306846.0	mqo
mqsA	-	3167851.0	3168397.0	mqsA
mqsRA	-	3167851.0	3168653.0	mqsR,mqsA
mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	+	89596.0	107474.0	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,rsmH,mraZ,ftsO
mrcA	+	3522826.0	3525448.0	mrcA
mrcB	+	164721.0	167264.0	mrcB
mreB	-	3400005.0	3401356.0	mreB
mreBCD	-	3398387.0	3401356.0	mreD,mreC,mreB
mreCD	-	3398387.0	3400008.0	mreD,mreC
mrp	-	2192993.0	2194203.0	mrp
mrr	+	4586949.0	4587863.0	mrr
mscK	+	486492.0	489898.0	mscK
mscL	+	3438001.0	3438434.0	mscL
mscS	-	3068947.0	3069871.0	mscS
msrA	-	4441538.0	4442261.0	msrA
msrB	-	1862016.0	1862464.0	msrB
msrC	-	1915631.0	1916128.0	msrC
msrPQ	+	2039478.0	2041118.0	msrQ,msrP
msyB	-	1113807.0	1114213.0	msyB
mtfA	+	2043618.0	2044448.0	mtfA
mtlADR	+	3772188.0	3776419.0	mtlA,mtlD,mtlR
mtr	-	3304573.0	3305932.0	mtr
mug	-	3214967.0	3215496.0	mug
murA	-	3335235.0	3336494.0	murA
murB-birA	+	4172057.0	4174047.0	birA,murB
murJ	+	1127839.0	1129374.0	murJ
murQP	+	2545733.0	2548097.0	murP,murQ
murQP-yfeW	+	2545773.0	2549406.0	yfeW,murP,murQ
murR	-	2544752.0	2545793.0	murR
mutH	+	2969582.0	2970351.0	mutH
mutL-miaA-hfq-hflXKC	+	4397046.0	4404304.0	hflC,hflK,hflX,hfq,miaA,mutL
mutM	-	3810343.0	3811277.0	mutM
mutS	+	2857019.0	2859654.0	mutS
mutY-yggX	+	3102911.0	3104368.0	yggX,mutY
mutY-yggX-mltC	+	3102911.0	3105512.0	mltC,yggX,mutY
mutY-yggX-mltC-nupG	+	3102911.0	3106970.0	nupG,mltC,yggX,mutY
mviM	+	1126806.0	1127729.0	yceM
nac	-	2061016.0	2061978.0	nac
nadAp // pnuC // nadA	+	782061.0	783885.0	pnuC,nadA
nadB	+	2710357.0	2712042.0	nadB
nadC	-	117752.0	118663.0	nadC
nadE	+	1822302.0	1823285.0	nadE
nadK	+	2750763.0	2751709.0	nadK
nagA	-	701603.0	703175.0	nagA
nagBACD	-	699574.0	703708.0	umpH,nagC,nagA,nagB
nagC	-	700374.0	702008.0	nagC
nagE	+	703840.0	705965.0	nagE
nagK-cobB	+	1178540.0	1180359.0	cobB,nagK
nanA	-	3372683.0	3373620.0	nanA
nanATEK-yhcH	-	3369014.0	3373620.0	nanQ,nanK,nanE,nanT,nanA
nanCM	-	4537659.0	4539928.0	nanM,nanC
nanCMS	-	4536614.0	4539928.0	nanS,nanM,nanC
nanR	-	3373698.0	3374676.0	nanR
nanS	-	4536614.0	4537703.0	nanS
nanXY	+	4504020.0	4506405.0	nanY,nanX
nanY	+	4505260.0	4506405.0	nanY
napFDAGHBC	-	2297657.0	2303695.0	napC,napB,napH,napG,napA,napD,napF
napFDAGHBC-ccmABCDEFGH	-	2291358.0	2303577.0	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF
narGHJI	+	1279807.0	1286579.0	narG,narH,narJ,narI
narK	+	1277821.0	1279520.0	narS,narK
narP	+	2290422.0	2291147.0	narP
narQ	+	2585577.0	2587431.0	narQ
narU	-	1542672.0	1544163.0	narU
narUZYWV	-	1535937.0	1544060.0	narV,narW,narY,narZ,narU
narWV	-	1535937.0	1538687.0	narV,narW
narXL	-	1275179.0	1277777.0	narL,narX
narZYWV	-	1535937.0	1542590.0	narV,narW,narY,narZ
ndh	+	1165992.0	1167389.0	ndh
ndk	-	2644433.0	2644960.0	ndk
nei	+	745904.0	746726.0	nei
nemA	+	1726659.0	1727756.0	nemA
nemRA	+	1726021.0	1727756.0	nemA,nemR
nemRA-gloA	+	1726021.0	1728244.0	gloA,nemA,nemR
nepI	-	3840549.0	3841771.0	nepI
nfeF	-	3215727.0	3216538.0	nfeF
nfeR	+	3216753.0	3217402.0	nfeR
nfo	+	2250806.0	2251697.0	nfo
nfrBA	-	587982.0	593178.0	nfrA,nfrB
nfsB	-	604771.0	605453.0	nfsB
nfuA	+	3545458.0	3546199.0	nfuA
nhaAR	+	17317.0	19620.0	nhaR,nhaA
nhaB	-	1233176.0	1234767.0	nhaB
nhaR	+	18715.0	19620.0	nhaR
nhoA	+	1533963.0	1534869.0	nhoA
nikABCDER	+	3613439.0	3618989.0	nikE,nikR,nikD,nikC,nikB,nikA
nikR	+	3618537.0	3618989.0	nikR
nimT	+	1875657.0	1876854.0	nimT
nirBDC-cysG	+	3493987.0	3499201.0	nirB,nirD,nirC,cysG
nlpA	-	3839175.0	3840017.0	nlpA
nlpC	-	1792267.0	1792827.0	nlpC
nlpD-rpoS	-	2866559.0	2868829.0	rpoS,nlpD
nlpI	-	3308040.0	3309040.0	nlpI
nmpC	-	574529.0	576870.0	nmpC
nohA-stfQ-tfaQ	-	1634310.0	1636603.0	tfaQ,stfQ,nohA
nohD	+	580834.0	581379.0	nohD
norR	-	2830775.0	2832307.0	norR
norVW	+	2832439.0	2835045.0	norW,norV
nrdAB-yfaE	+	2344755.0	2348768.0	yfaE,nrdA,nrdB
nrdDG	-	4459900.0	4462838.0	nrdG,nrdD
nrdG	-	4459900.0	4460394.0	nrdG
nrdHIEF	+	2800656.0	2804461.0	nrdH,nrdI,nrdF,nrdE
nrdR-ribDE-nusB-thiL-pgpA	+	432977.0	437107.0	pgpA,thiL,nusB,ribE,ribD,nrdR
nrfABCDEFG	+	4287671.0	4294139.0	nrfA,nrfB,nrfC,nrfD,nrfE,nrfF,nrfG
nsrR-rnr-rlmB-yjfI	+	4406044.0	4410534.0	yjfI,rlmB,rnr,nsrR
nudB-yebC-ruvC	-	1946815.0	1948674.0	ruvC,yebC,nudB
nudC-hemE-nfi	+	4196714.0	4199461.0	nfi,hemE,nudC
nudE	-	3525589.0	3526246.0	nudE
nudF-yqiB-cpdA-yqiA-parE	-	3173504.0	3177910.0	nudF,yqiB,cpdA,yqiA,parE
nudG	+	1841438.0	1841897.0	nudG
nudI	+	2364525.0	2364979.0	nudI
nudK	-	2582903.0	2583478.0	nudK
nuoABCEFGHIJKLMN	-	2390005.0	2405335.0	nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA
nuoMN	-	2390005.0	2393071.0	nuoN,nuoM
nupC	+	2513009.0	2514244.0	nupC
nupG	+	3105651.0	3106970.0	nupG
nupX	-	2252895.0	2254145.0	nupX
nusA-infB	-	3313185.0	3317602.0	infB,nusA
ogrK	-	2167302.0	2167548.0	ogrK
ogt	-	1399721.0	1400284.0	ogt
ohsC	+	2700518.0	2700598.0	ohsC
ompA	-	1019013.0	1020191.0	ompA
ompC	-	2311610.0	2312887.0	ompC
ompF	-	985831.0	987092.0	ompF
ompG	+	1381947.0	1382852.0	ompG
ompL	-	4063603.0	4064479.0	ompL
ompN	-	1435760.0	1437013.0	ompN
ompR-envZ	-	3534473.0	3536755.0	envZ,ompR
ompT	-	584680.0	585665.0	ompT
ompW	+	1313991.0	1314658.0	ompW
ompX	+	850419.0	851009.0	ompX
omrA	-	2976102.0	2976189.0	omrA
omrB	-	2976304.0	2976385.0	omrB
opgB	-	4597150.0	4599494.0	opgB
opgD	+	1496682.0	1498511.0	opgD
oppA	+	1300916.0	1302813.0	oppA
oppABCDF	+	1301085.0	1306768.0	oppA,oppB,oppC,oppD,oppF
oppBCDF	+	1302806.0	1306768.0	oppF,oppD,oppC,oppB
orn	+	4391584.0	4392149.0	orn
ortT	+	1517389.0	1517562.0	ortT
osmB	-	1343110.0	1343476.0	osmB
osmC	+	1556596.0	1557056.0	osmC
osmE	-	1821865.0	1822283.0	osmE
osmF-yehYXW	-	2215745.0	2219523.0	yehW,yehX,yehY,osmF
osmY	+	4611153.0	4612001.0	osmY
otsA	-	1980096.0	1981651.0	otsA
otsBA	-	1980096.0	1982465.0	otsA,otsB
oxc	-	2490256.0	2492130.0	oxc
oxyR	+	4158457.0	4159407.0	oxyR
oxyS	-	4158278.0	4158394.0	oxyS
paaABCDEFGHIJK	+	1453865.0	1463438.0	paaK,paaJ,paaI,paaH,paaG,paaF,paaE,paaD,paaC,paaB,paaA
paaJ	+	1460644.0	1462098.0	paaJ
paaXY	+	1463509.0	1465061.0	paaY,paaX
paaZ	-	1451597.0	1453670.0	paaZ
pabA	-	3490266.0	3490851.0	pabA
pabB-nudL	+	1894628.0	1896748.0	nudL,pabB
pabC-mltG-tmk-holB-ycfH	+	1153194.0	1157574.0	ycfH,holB,tmk,mltG,pabC
pagP	+	656526.0	657117.0	pagP
panBC	-	147944.0	149630.0	panC,panB
panD	-	146314.0	146754.0	panD
panE-yajL	-	443051.0	444515.0	panE,yajL
panZ	+	3597828.0	3598367.0	panZ
paoABCD	-	297770.0	302573.0	paoA,paoB,paoC,paoD
parC	-	3163715.0	3166030.0	parC
patA	+	3219458.0	3220873.0	patA
patD	+	1515415.0	1517002.0	patD
patZ	+	2719931.0	2722613.0	patZ
pbl	+	2993939.0	2994441.0	pbl
pbpG	-	2223938.0	2225066.0	pbpG
pck	+	3532679.0	3534440.0	pck
pcnB-folK	-	157253.0	159195.0	folK,pcnB
pcnB-folk	-	157253.0	159391.0	folK,pcnB
pdeA	-	2515643.0	2517832.0	pdeA
pdeB	-	477067.0	478617.0	pdeB
pdeD	+	1898427.0	1900025.0	pdeD
pdeG	+	1217328.0	1218851.0	pdeG
pdeI-dgcI	+	872979.0	876663.0	dgcI,pdeI
pdeK	-	3683630.0	3685618.0	pdeK
pdeL	+	331873.0	333459.0	pdeL
pdeN	+	2270726.0	2272282.0	pdeN
pdeR	-	1344757.0	1346843.0	pdeR
pdhR-aceEF-lpdA	+	122034.0	129394.0	pdhR,aceE,aceF,lpd
pdxA-rsmA	-	51609.0	53446.0	rsmA,pdxA
pdxA-rsmA-apaGH	-	50380.0	53446.0	apaH,apaG,rsmA,pdxA
pdxB-usg-truA-dedA	-	2434082.0	2437884.0	dedA,truA,usg,pdxB
pdxH-tyrS-pdxY	-	1715026.0	1718034.0	pdxY,tyrS,pdxH
pdxI	+	1474188.0	1475081.0	pdxI
pdxJ-acpS	-	2700618.0	2701813.0	acpS,pdxJ
pdxK	-	2536386.0	2537319.0	pdxK
pdxY	-	1715026.0	1715919.0	pdxY
peaD	+	566376.0	566687.0	peaD
pepA	-	4484440.0	4486139.0	pepA
pepB	-	2655075.0	2656358.0	pepB
pepD	-	254259.0	255809.0	pepD
pepE	-	4229453.0	4230142.0	pepE
pepN	+	990591.0	993234.0	pepN
pepQ-yigZ-trkH-hemG	+	4031147.0	4035153.0	hemG,trkH,yigZ,pepQ
pepT	+	1185823.0	1187070.0	pepT
perR	-	269289.0	270182.0	perR
pfkA	+	4107474.0	4108732.0	pfkA
pfkB	+	1806323.0	1807299.0	pfkB
pflA	-	950301.0	951154.0	pflA
pflB	-	951207.0	953925.0	pflB
pflDC	+	4143995.0	4147136.0	pflD,pflC
pgaABCD	-	1086106.0	1092523.0	pgaD,pgaC,pgaB,pgaA
pgi	+	4233722.0	4235407.0	pgi
pgk	-	3071431.0	3072857.0	pgk
pgk-fbaA	-	3070165.0	3072857.0	fbaA,pgk
pgl	+	798539.0	799581.0	pgl
pgpB	+	1339309.0	1340094.0	pgpB
pgpC-tadA	-	2697354.0	2698638.0	pgpC,tadA
pgrR	+	1391991.0	1392890.0	pgrR
pgsA	-	1992269.0	1992847.0	pgsA
pheLA	+	2737579.0	2738940.0	pheA,pheL
pheM	-	1799161.0	1799301.0	pheM
pheMST-ihfA	-	1795216.0	1799301.0	ihfA,pheM,pheT,pheS
pheP	+	601929.0	603409.0	pheP
pheU	-	4362509.0	4362627.0	pheU
pheV	+	3110365.0	3110477.0	pheV
phnCDEEFGHIJKLMNOP	-	4314344.0	4325206.0	phnP,phnO,phnN,phnM,phnL,phnK,phnJ,phnI,phnH,phnG,phnF,phnE,phnD,phnC
phnLMNOP	-	4314344.0	4317925.0	phnP,phnO,phnN,phnM,phnL
phoA-psiF	+	401707.0	403601.0	phoA,psiF
phoBR	+	417101.0	419245.0	phoB,phoR
phoE	-	259045.0	260158.0	phoE
phoH	+	1084865.0	1086095.0	phoH
phoPQ	-	1188316.0	1190508.0	phoQ,phoP
phoQ	-	1188316.0	1189940.0	phoQ
phoU	-	3906853.0	3907665.0	phoU
phr	+	739421.0	740925.0	phr
pinE	+	1209527.0	1210239.0	pinE
pinH	-	2783065.0	2783304.0	pinH
pinQ	+	1633584.0	1634212.0	pinQ
pinR	-	1433084.0	1433712.0	pinR
pitA	+	3637612.0	3639141.0	pitA
pitB	-	3134872.0	3136403.0	pitB
plaP	-	2085704.0	2087062.0	plaP
plaR	-	3741684.0	3742618.0	plaR
pldA	+	4004814.0	4005836.0	pldA
pldB-yigL	+	4009014.0	4011000.0	yigL,pldB
pliG	-	1227071.0	1227472.0	pliG
plsB	-	4254043.0	4256598.0	plsB
plsC	-	3162744.0	3163481.0	plsC
plsX-fabHDG	+	1147577.0	1151404.0	fabG,fabD,fabH,plsX
pmrD	-	2373272.0	2373574.0	pmrD
pncB	-	989154.0	990414.0	pncB
pncC	-	2823849.0	2824394.0	pncC
pnp	-	3308999.0	3311326.0	pnp
pntAB	-	1674972.0	1677975.0	pntB,pntA
polA	+	4046940.0	4049752.0	polA
polB	-	63429.0	65803.0	polB
potABCD	-	1181783.0	1185594.0	potD,potC,potB,potA
potFGHI	+	893634.0	897929.0	potI,potH,potG,potF
poxB	-	909331.0	911076.0	poxB
poxB-ltaE-ybjT	-	906852.0	911076.0	poxB,ltaE,ybjT
ppA	-	4449122.0	4449686.0	ppa
ppc	-	4150447.0	4153190.0	ppc
ppdAB-ygdB-ppdC-recC	-	2959060.0	2964220.0	ppdA,ppdB,ygdB,ppdC,recC
ppdD-hofBC	-	114522.0	117705.0	ppdD,hofB,hofC
pphB	+	2859737.0	2860416.0	pphB
ppiA	-	3491725.0	3492449.0	ppiA
ppiB-lpxH	-	553218.0	554437.0	ppiB,lpxH
ppiC	-	3959532.0	3959841.0	ppiC
ppiD	+	461819.0	463786.0	ppiD
ppk-ppx	+	2622874.0	2626656.0	ppx,ppk
ppnN	+	2926308.0	2927672.0	ppnN
ppnP	+	408148.0	408461.0	ppnP
pppA	-	3113543.0	3114479.0	pppA
ppsA	-	1784734.0	1787161.0	ppsA
ppsR	+	1787339.0	1788278.0	ppsR
pptA	+	1532867.0	1533285.0	pptA
pqiABC	+	1011659.0	1015459.0	pqiC,pqiB,pqiA
pqqL	-	1572407.0	1575202.0	pqqL
preTA	+	2233989.0	2236500.0	preA,preT
prfB-lysS	-	3033657.0	3036282.0	lysS,prfB
prfC	+	4609358.0	4611003.0	prfC
priA	-	4124612.0	4126810.0	priA
priC-ybaM	-	490110.0	490812.0	priC,ybaM
prkB	+	3484311.0	3485359.0	prkB
prlC-yhiQ	-	3642380.0	3645238.0	prlC,rsmJ
prmB-aroC-mepA-yfcA-epmC-yfcL	-	2443891.0	2448440.0	prmB,aroC,mepA,yfcA,epmC,yfcL
proBA	+	260388.0	262756.0	proB,proA
proC	-	404786.0	405686.0	proC
proK	-	3708409.0	3708694.0	proK
proL	+	2286207.0	2286331.0	proL
proP	+	4330320.0	4332004.0	proP
proQ-prc	-	1912768.0	1915534.0	proQ,prc
proS	-	217020.0	218837.0	proS
proVWX	+	2804563.0	2808124.0	proX,proW,proV
prpBCDE	+	348646.0	354592.0	prpE,prpD,prpC,prpB
prpR	-	346857.0	348471.0	prpR
prs	-	1260895.0	1262177.0	prs
psd-mscM	-	4386047.0	4390638.0	mscM,psd
psiE	+	4240300.0	4240735.0	psiE
psiF	+	403231.0	403601.0	psiF
pspABCDE	+	1368038.0	1370003.0	pspA,pspB,pspC,pspD,pspE
pspBCDE	+	1368771.0	1370003.0	pspE,pspD,pspC,pspB
pspE	+	1369659.0	1370003.0	pspE
pspF	-	1366818.0	1368040.0	pspF
pspG	+	4262816.0	4263249.0	pspH,pspG
pssA	+	2722668.0	2724082.0	pssA,pssL
pstB-phoU	-	3906853.0	3908556.0	phoU,pstB
pstCAB-phoU	-	3906853.0	3910542.0	phoU,pstB,pstA,pstC
pstS	-	3910443.0	3911568.0	pstS
pstSCA	-	3908495.0	3911568.0	pstA,pstC,pstS
pstSCAB-phoU	-	3906853.0	3911568.0	phoU,pstB,pstA,pstC,pstS
psuKG	-	2257429.0	2259296.0	psuK,psuG
psuT	-	2256085.0	2257496.0	psuT
pta	+	2414486.0	2416891.0	pta
pth-ychF	-	1256721.0	1258542.0	ychF,pth
ptrA	-	2955996.0	2959011.0	ptrA
ptrA-recBD	-	2950635.0	2959011.0	ptrA,recB,recD
ptrB	-	1926779.0	1928865.0	ptrB
ptsA-fsaB-gldA	-	4137932.0	4142221.0	ptsA,fsaB,gldA
ptsG	+	1157626.0	1159302.0	ptsG
ptsHI-crr	+	2533498.0	2536380.0	ptsH,ptsI,crr
purA	+	4404664.0	4405985.0	purA
purC	-	2596905.0	2597781.0	purC
purEK	-	551527.0	553142.0	purK,purE
purHD	-	4204642.0	4207627.0	purD,purH
purL	-	2691656.0	2695589.0	purL
purMN	+	2621153.0	2622872.0	purM,purN
purR	+	1737689.0	1738869.0	purR
purT	+	1930857.0	1932059.0	purT
purU	-	1287782.0	1288754.0	purU
putA	-	1074920.0	1078925.0	putA
putP	+	1079168.0	1080838.0	putP
puuAP	-	1357802.0	1360968.0	ymjE,puuP,puuA
puuCBE	+	1362728.0	1366815.0	puuE,puuB,puuC
puuDRCBE	+	1361052.0	1366815.0	puuE,puuB,puuC,puuR,puuD
puuP	-	1357802.0	1359373.0	ymjE,puuP
pykA	+	1937494.0	1939091.0	pykA
pykF	+	1755467.0	1757110.0	pykF,ynhH
pyrC	-	1121561.0	1122643.0	pyrC
pyrD	+	1004732.0	1005778.0	pyrD
pyrF-yciH	+	1341870.0	1342984.0	yciH,pyrF
pyrG-eno	-	2906643.0	2909797.0	eno,pyrG
pyrH	+	191812.0	192580.0	pyrH
pyrLBI	-	4470986.0	4472745.0	pyrL,pyrI,pyrB
pyrSR-ypdC	+	2498671.0	2501987.0	ypdC,pyrR,pyrS
qmcA-ybbJ	-	514401.0	515823.0	qmcA,ybbJ
qorA	-	4263248.0	4264304.0	qorA
qorB	-	4433164.0	4434024.0	qorB
qseBC	+	3169749.0	3171833.0	qseC,qseB
queA	+	424985.0	426081.0	queA
queC	-	464852.0	465547.0	queC
queD	+	2892214.0	2892579.0	queD
queE	-	2904747.0	2905606.0	queE
queF	+	2925321.0	2926196.0	queF
queG	-	4392928.0	4394092.0	queG
racC	-	1417488.0	1417811.0	racC
racR	-	1419765.0	1420449.0	racR
radA-nadR	+	4625912.0	4628547.0	nadR,radA
radD	+	2280622.0	2282392.0	radD
raiAZ	+	2737104.0	2737552.0	raiZ,raiA
ralA	+	1413556.0	1413734.0	ralA
rapA	-	60358.0	63588.0	rapA
rapA-rluA	-	59687.0	63358.0	rluA,rapA
rarD	-	4003288.0	4004241.0	rarD
ratA-yfjF	-	2754008.0	2754764.0	ratA,yfjF
ravA-viaA	-	3928152.0	3931128.0	ravA,viaA
rayT	+	247544.0	248134.0	rayT
rbn	+	2381582.0	2382525.0	rbn
rbsDACBKR	+	3933322.0	3939219.0	rbsR,rbsD,rbsA,rbsC,rbsB,rbsK,rbsZ
rclABC	-	317726.0	320215.0	rclC,rclB,rclA
rclBC	-	317726.0	318567.0	rclB,rclC
rclR	+	320227.0	321081.0	rclR
rcnAB	+	2185827.0	2187298.0	rcnB,rcnA
rcnB	+	2186884.0	2187298.0	rcnB
rcnR	-	2185524.0	2185903.0	rcnR
rcsA	+	2023836.0	2024591.0	rcsA
rcsB	+	2315695.0	2316827.0	rcsB
rcsC	-	2317027.0	2319979.0	rcsC
rcsDB	+	2313452.0	2316827.0	rcsB,rcsD
rcsF-trmO	-	218887.0	219995.0	rcsF,trmO
rdcAB	+	4327064.0	4330238.0	rdcB,rdcA
rdgB-yggW	+	3096620.0	3098403.0	hemW,rdgB
rdgC	-	409108.0	410019.0	rdgC
rdlB	+	1269856.0	1269923.0	rdlB
rdlC	+	1270391.0	1270460.0	rdlC
rdlD	+	3700136.0	3700199.0	rdlD
recA	-	2822670.0	2823819.0	recA
recAX	-	2822139.0	2823819.0	recX,recA
recC	-	2959060.0	2962507.0	recC
