Name	Direction	TU_start	TU_end	Genes
nadC	-	117752	118663	nadC
nadE	+	1822302	1823285	nadE
nadK	+	2750763.0	2751709	nadK
nagA	-	701603	703175	nagA
nagBACD	-	699574	703708	umpH,nagC,nagA,nagB
nagC	-	700374	702008	nagC
nagE	+	703840	705965	nagE
nagK-cobB	+	1178540.0	1180359	cobB,nagK
nanA	-	3372683	3373620	nanA
nanATEK-yhcH	-	3369014	3373620	nanQ,nanK,nanE,nanT,nanA
nanCM	-	4537659	4539928	nanM,nanC
nanCMS	-	4536614	4539928	nanS,nanM,nanC
nanR	-	3373698	3374676.0	nanR
nanS	-	4536614	4537703.0	nanS
nanXY	+	4504020	4506405	nanY,nanX
nanY	+	4505260	4506405	nanY
napFDAGHBC	-	2297657	2303695	napC,napB,napH,napG,napA,napD,napF
napFDAGHBC-ccmABCDEFGH	-	2291358	2303577	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF
narGHJI	+	1279807	1286579	narG,narH,narJ,narI
narK	+	1277821	1279520	narS,narK
narP	+	2290422	2291147	narP
narQ	+	2585577	2587431	narQ
narU	-	1542672	1544163	narU
narUZYWV	-	1535937	1544060	narV,narW,narY,narZ,narU
narWV	-	1535937	1538687	narV,narW
narXL	-	1275179	1277777	narL,narX
narZYWV	-	1535937	1542590	narV,narW,narY,narZ
ndh	+	1165992	1167389	ndh
ndk	-	2644433	2644960.0	ndk
nei	+	745904	746726	nei
nemA	+	1726659	1727756	nemA
nemRA	+	1726021	1727756	nemA,nemR
nemRA-gloA	+	1726021	1728244	gloA,nemA,nemR
nepI	-	3840549	3841771	nepI
nfeF	-	3215727	3216538	nfeF
nfeR	+	3216753	3217402	nfeR
nfo	+	2250806	2251697	nfo
nfrBA	-	587982	593178	nfrA,nfrB
nfsB	-	604771	605453	nfsB
nfuA	+	3545458	3546199	nfuA
nhaAR	+	17317	19620	nhaR,nhaA
nhaB	-	1233176	1234767.0	nhaB
nhaR	+	18715	19620	nhaR
nhoA	+	1533963.0	1534869	nhoA
nikABCDER	+	3613439	3618989	nikE,nikR,nikD,nikC,nikB,nikA
nikR	+	3618537	3618989	nikR
nimT	+	1875657	1876854	nimT
nirBDC-cysG	+	3493987	3499201	nirB,nirD,nirC,cysG
nlpA	-	3839175	3840017	nlpA
nlpC	-	1792267	1792827.0	nlpC
nlpD-rpoS	-	2866559	2868829	rpoS,nlpD
nlpI	-	3308040	3309040.0	nlpI
nmpC	-	574529	576870	nmpC
nohA-stfQ-tfaQ	-	1634310	1636603	tfaQ,stfQ,nohA
nohD	+	580834	581379	nohD
norR	-	2830775	2832307.0	norR
norVW	+	2832439	2835045	norW,norV
nrdAB-yfaE	+	2344755	2348768	yfaE,nrdA,nrdB
nrdDG	-	4459900	4462838	nrdG,nrdD
nrdG	-	4459900	4460394	nrdG
nrdHIEF	+	2800656	2804461	nrdH,nrdI,nrdF,nrdE
nrdR-ribDE-nusB-thiL-pgpA	+	432977	437107	pgpA,thiL,nusB,ribE,ribD,nrdR
nrfABCDEFG	+	4287671	4294139	nrfA,nrfB,nrfC,nrfD,nrfE,nrfF,nrfG
nsrR-rnr-rlmB-yjfI	+	4406044	4410534	yjfI,rlmB,rnr,nsrR
nudB-yebC-ruvC	-	1946815	1948674	ruvC,yebC,nudB
nudC-hemE-nfi	+	4196714.0	4199461	nfi,hemE,nudC
nudE	-	3525589	3526246.0	nudE
nudF-yqiB-cpdA-yqiA-parE	-	3173504	3177910	nudF,yqiB,cpdA,yqiA,parE
nudG	+	1841438.0	1841897	nudG
nudI	+	2364525.0	2364979	nudI
nudK	-	2582903	2583478	nudK
nuoABCEFGHIJKLMN	-	2390005	2405335	nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA
nuoMN	-	2390005	2393071	nuoN,nuoM
nupC	+	2513009	2514244	nupC
nupG	+	3105651	3106970	nupG
nupX	-	2252895	2254145	nupX
nusA-infB	-	3313185	3317602	infB,nusA
ogrK	-	2167302	2167548.0	ogrK
ogt	-	1399721	1400284	ogt
ohsC	+	2700518	2700598	ohsC
ompA	-	1019013	1020191	ompA
ompC	-	2311610	2312887	ompC
ompF	-	985831	987092	ompF
ompG	+	1381947	1382852	ompG
ompL	-	4063603	4064479.0	ompL
ompN	-	1435760	1437013	ompN
ompR-envZ	-	3534473	3536755	envZ,ompR
ompT	-	584680	585665	ompT
ompW	+	1313991	1314658	ompW
ompX	+	850419	851009	ompX
omrA	-	2976102	2976189	omrA
omrB	-	2976304	2976385	omrB
opgB	-	4597150	4599494.0	opgB
opgD	+	1496682.0	1498511	opgD
oppA	+	1300916	1302813	oppA
oppABCDF	+	1301085	1306768	oppA,oppB,oppC,oppD,oppF
oppBCDF	+	1302806	1306768	oppF,oppD,oppC,oppB
orn	+	4391584.0	4392149	orn
ortT	+	1517389	1517562	ortT
osmB	-	1343110	1343476	osmB
osmC	+	1556596	1557056	osmC
osmE	-	1821865	1822283	osmE
osmF-yehYXW	-	2215745	2219523	yehW,yehX,yehY,osmF
osmY	+	4611153	4612001	osmY
otsA	-	1980096	1981651	otsA
otsBA	-	1980096	1982465	otsA,otsB
oxc	-	2490256	2492130.0	oxc
oxyR	+	4158457	4159407	oxyR
oxyS	-	4158278	4158394	oxyS
paaABCDEFGHIJK	+	1453865	1463438	paaK,paaJ,paaI,paaH,paaG,paaF,paaE,paaD,paaC,paaB,paaA
paaJ	+	1460644	1462098	paaJ
paaXY	+	1463509	1465061	paaY,paaX
paaZ	-	1451597	1453670	paaZ
pabA	-	3490266	3490851	pabA
pabB-nudL	+	1894628.0	1896748	nudL,pabB
pabC-mltG-tmk-holB-ycfH	+	1153194.0	1157574	ycfH,holB,tmk,mltG,pabC
pagP	+	656526	657117	pagP
panBC	-	147944	149630	panC,panB
panD	-	146314	146754	panD
panE-yajL	-	443051	444515	panE,yajL
panZ	+	3597828.0	3598367	panZ
paoABCD	-	297770	302573	paoA,paoB,paoC,paoD
parC	-	3163715	3166030.0	parC
patA	+	3219458	3220873	patA
patD	+	1515415.0	1517002	patD
patZ	+	2719931	2722613	patZ
pbl	+	2993939	2994441	pbl
pbpG	-	2223938	2225066.0	pbpG
pck	+	3532679	3534440	pck
pcnB-folK	-	157253	159195	folK,pcnB
pcnB-folk	-	157253	159391	folK,pcnB
pdeA	-	2515643	2517832	pdeA
pdeB	-	477067	478617	pdeB
pdeD	+	1898427	1900025	pdeD
pdeG	+	1217328	1218851	pdeG
pdeI-dgcI	+	872979	876663	dgcI,pdeI
pdeK	-	3683630	3685618	pdeK
pdeL	+	331873	333459	pdeL
pdeN	+	2270726	2272282	pdeN
pdeR	-	1344757	1346843	pdeR
pdhR-aceEF-lpdA	+	122034	129394	pdhR,aceE,aceF,lpd
pdxA-rsmA	-	51609	53446	rsmA,pdxA
pdxA-rsmA-apaGH	-	50380	53446	apaH,apaG,rsmA,pdxA
pdxB-usg-truA-dedA	-	2434082	2437884	dedA,truA,usg,pdxB
pdxH-tyrS-pdxY	-	1715026	1718034	pdxY,tyrS,pdxH
pdxI	+	1474188.0	1475081	pdxI
pdxJ-acpS	-	2700618	2701813	acpS,pdxJ
pdxK	-	2536386	2537319	pdxK
pdxY	-	1715026	1715919	pdxY
peaD	+	566376	566687	peaD
pepA	-	4484440	4486139	pepA
pepB	-	2655075	2656358	pepB
pepD	-	254259	255809	pepD
pepE	-	4229453	4230142	pepE
pepN	+	990591	993234	pepN
pepQ-yigZ-trkH-hemG	+	4031147	4035153	hemG,trkH,yigZ,pepQ
pepT	+	1185823	1187070	pepT
perR	-	269289	270182	perR
pfkA	+	4107474	4108732	pfkA
pfkB	+	1806323	1807299	pfkB
pflA	-	950301	951154	pflA
pflB	-	951207	953925	pflB
pflDC	+	4143995	4147136	pflD,pflC
pgaABCD	-	1086106	1092523	pgaD,pgaC,pgaB,pgaA
pgi	+	4233722	4235407	pgi
pgk	-	3071431	3072857	pgk
pgk-fbaA	-	3070165	3072857	fbaA,pgk
pgl	+	798539.0	799581	pgl
pgpB	+	1339309	1340094	pgpB
pgpC-tadA	-	2697354	2698638	pgpC,tadA
pgrR	+	1391991	1392890	pgrR
pgsA	-	1992269	1992847	pgsA
pheLA	+	2737579	2738940	pheA,pheL
pheM	-	1799161	1799301	pheM
pheMST-ihfA	-	1795216	1799301	ihfA,pheM,pheT,pheS
pheP	+	601929	603409	pheP
pheU	-	4362509	4362627	pheU
pheV	+	3110365	3110477	pheV
phnCDEEFGHIJKLMNOP	-	4314344	4325206	phnP,phnO,phnN,phnM,phnL,phnK,phnJ,phnI,phnH,phnG,phnF,phnE,phnD,phnC
phnLMNOP	-	4314344	4317925	phnP,phnO,phnN,phnM,phnL
phoA-psiF	+	401707	403601	phoA,psiF
phoBR	+	417101	419245	phoB,phoR
phoE	-	259045	260158	phoE
phoH	+	1084865	1086095	phoH
phoPQ	-	1188316	1190508	phoQ,phoP
phoQ	-	1188316	1189940	phoQ
phoU	-	3906853	3907665	phoU
phr	+	739421	740925	phr
pinE	+	1209527.0	1210239	pinE
pinH	-	2783065	2783304	pinH
pinQ	+	1633584.0	1634212	pinQ
pinR	-	1433084	1433712.0	pinR
pitA	+	3637612	3639141	pitA
pitB	-	3134872	3136403	pitB
plaP	-	2085704	2087062	plaP
plaR	-	3741684	3742618	plaR
pldA	+	4004814	4005836	pldA
pldB-yigL	+	4009014.0	4011000	yigL,pldB
pliG	-	1227071	1227472	pliG
plsB	-	4254043	4256598	plsB
plsC	-	3162744	3163481	plsC
plsX-fabHDG	+	1147577	1151404	fabG,fabD,fabH,plsX
pmrD	-	2373272	2373574.0	pmrD
pncB	-	989154	990414	pncB
pncC	-	2823849	2824394	pncC
pnp	-	3308999	3311326	pnp
pntAB	-	1674972	1677975	pntB,pntA
polA	+	4046940	4049752	polA
polB	-	63429	65803	polB
potABCD	-	1181783	1185594	potD,potC,potB,potA
potFGHI	+	893634	897929	potI,potH,potG,potF
poxB	-	909331	911076	poxB
poxB-ltaE-ybjT	-	906852	911076.0	poxB,ltaE,ybjT
ppA	-	4449122	4449686	ppa
ppc	-	4150447	4153190	ppc
ppdAB-ygdB-ppdC-recC	-	2959060	2964220	ppdA,ppdB,ygdB,ppdC,recC
ppdD-hofBC	-	114522	117705	ppdD,hofB,hofC
pphB	+	2859737.0	2860416	pphB
ppiA	-	3491725	3492449	ppiA
ppiB-lpxH	-	553218	554437	ppiB,lpxH
ppiC	-	3959532	3959841	ppiC
ppiD	+	461819	463786	ppiD
ppk-ppx	+	2622874.0	2626656	ppx,ppk
ppnN	+	2926308	2927672	ppnN
ppnP	+	408148	408461	ppnP
pppA	-	3113543	3114479.0	pppA
ppsA	-	1784734	1787161	ppsA
ppsR	+	1787339.0	1788278	ppsR
pptA	+	1532867.0	1533285	pptA
pqiABC	+	1011659	1015459	pqiC,pqiB,pqiA
pqqL	-	1572407	1575202	pqqL
preTA	+	2233989	2236500	preA,preT
prfB-lysS	-	3033657	3036282	lysS,prfB
prfC	+	4609358	4611003	prfC
priA	-	4124612	4126810	priA
priC-ybaM	-	490110	490812	priC,ybaM
prkB	+	3484311	3485359	prkB
prlC-yhiQ	-	3642380	3645238	prlC,rsmJ
prmB-aroC-mepA-yfcA-epmC-yfcL	-	2443891	2448440	prmB,aroC,mepA,yfcA,epmC,yfcL
proBA	+	260388	262756	proB,proA
proC	-	404786	405686	proC
proK	-	3708409	3708694	proK
proL	+	2286207	2286331	proL
proP	+	4330320	4332004	proP
proQ-prc	-	1912768	1915534	proQ,prc
proS	-	217020	218837	proS
proVWX	+	2804563	2808124	proX,proW,proV
prpBCDE	+	348646	354592	prpE,prpD,prpC,prpB
prpR	-	346857	348471	prpR
prs	-	1260895	1262177	prs
psd-mscM	-	4386047	4390638	mscM,psd
psiE	+	4240300	4240735	psiE
psiF	+	403231	403601	psiF
pspABCDE	+	1368038	1370003	pspA,pspB,pspC,pspD,pspE
pspBCDE	+	1368771	1370003	pspE,pspD,pspC,pspB
pspE	+	1369659	1370003	pspE
pspF	-	1366818	1368040	pspF
pspG	+	4262816	4263249	pspH,pspG
pssA	+	2722668	2724082	pssA
pstB-phoU	-	3906853	3908556	phoU,pstB
pstCAB-phoU	-	3906853	3910542	phoU,pstB,pstA,pstC
pstS	-	3910443	3911568	pstS
pstSCA	-	3908495	3911568	pstA,pstC,pstS
pstSCAB-phoU	-	3906853	3911568	phoU,pstB,pstA,pstC,pstS
psuKG	-	2257429	2259296	psuK,psuG
psuT	-	2256085	2257496.0	psuT
pta	+	2414486	2416891	pta
pth-ychF	-	1256721	1258542	ychF,pth
ptrA	-	2955996	2959011	ptrA
ptrA-recBD	-	2950635	2959011	ptrA,recB,recD
ptrB	-	1926779	1928865	ptrB
ptsA-fsaB-gldA	-	4137932	4142221	ptsA,fsaB,gldA
ptsG	+	1157626	1159302	ptsG
ptsHI-crr	+	2533498	2536380	ptsH,ptsI,crr
purA	+	4404664	4405985	purA
purC	-	2596905	2597781	purC
purEK	-	551527	553142	purK,purE
purHD	-	4204642	4207627	purD,purH
purL	-	2691656	2695589	purL
purMN	+	2621153	2622872	purM,purN
purR	+	1737689	1738869	purR
purT	+	1930857	1932059	purT
purU	-	1287782	1288754	purU
putA	-	1074920	1078925	putA
putP	+	1079168	1080838	putP
puuAP	-	1357802	1360968	ymjE,puuP,puuA
puuCBE	+	1362728	1366815	puuE,puuB,puuC
puuDRCBE	+	1361052	1366815	puuE,puuB,puuC,puuR,puuD
puuP	-	1357802	1359373	ymjE,puuP
pykA	+	1937494	1939091	pykA
pykF	+	1755467	1757110	pykF
pyrC	-	1121561	1122643	pyrC
pyrD	+	1004732	1005778	pyrD
pyrF-yciH	+	1341870	1342984	yciH,pyrF
pyrG-eno	-	2906643	2909797	eno,pyrG
pyrH	+	191812	192580	pyrH
pyrLBI	-	4470986	4472745	pyrL,pyrI,pyrB
pyrSR-ypdC	+	2498671	2501987	ypdC,pyrR,pyrS
qmcA-ybbJ	-	514401	515823	qmcA,ybbJ
qorA	-	4263248	4264304	qorA
qorB	-	4433164	4434024	qorB
qseBC	+	3169749	3171833	qseC,qseB
queA	+	424985	426081	queA
queC	-	464852	465547	queC
queD	+	2892214	2892579	queD
queE	-	2904747	2905606.0	queE
queF	+	2925321	2926196	queF
queG	-	4392928	4394092	queG
racC	-	1417488	1417811.0	racC
racR	-	1419765	1420449.0	racR
radA-nadR	+	4625912	4628547	nadR,radA
radD	+	2280622	2282392	radD
raiAZ	+	2737104	2737552	raiZ,raiA
ralA	+	1413556	1413734	ralA
rapA	-	60358	63588	rapA
rapA-rluA	-	59687	63358	rluA,rapA
rarD	-	4003288	4004241.0	rarD
ratA-yfjF	-	2754008	2754764	ratA,yfjF
ravA-viaA	-	3928152	3931128	ravA,viaA
rayT	+	247544.0	248134	rayT
rbn	+	2381582	2382525	rbn
rbsDACBKR	+	3933322	3939219	rbsR,rbsD,rbsA,rbsC,rbsB,rbsK
rclABC	-	317726	320215	rclC,rclB,rclA
rclBC	-	317726	318567	rclB,rclC
rclR	+	320227	321081	rclR
rcnAB	+	2185827	2187298	rcnB,rcnA
rcnB	+	2186884.0	2187298	rcnB
rcnR	-	2185524	2185903	rcnR
rcsA	+	2023836	2024591	rcsA
rcsB	+	2315695	2316827	rcsB
rcsC	-	2317027	2319979.0	rcsC
rcsDB	+	2313452	2316827	rcsB,rcsD
rcsF-trmO	-	218887	219995	rcsF,trmO
rdcAB	+	4327064	4330238	rdcB,rdcA
rdgB-yggW	+	3096620	3098403	hemW,rdgB
rdgC	-	409108	410019	rdgC
rdlB	+	1269856.0	1269923	rdlB
rdlC	+	1270391.0	1270460	rdlC
rdlD	+	3700136	3700199	rdlD
recA	-	2822670	2823819	recA
recAX	-	2822139	2823819	recX,recA
recC	-	2959060	2962507	recC
recET-ralR-rcbA-xisR-intR	-	1412000	1417386	recE,recT,ralR,rcbA,xisR,intR
recF	-	3880148	3881861	recF
recG	+	3825210	3827291	recG
recN	+	2751759	2753456	recN
recQ	+	4005836	4007763	recQ
relA	-	2911417	2914318	relA
relA-mazEF	-	2910756	2914277	mazF,mazE,relA
relBE	-	1645346	1645872	relB,relE
relBE-hokD	-	1645034	1645903	hokD,relE,relB
rem	-	1644651	1644972.0	rem
rep	+	3960647	3962698	rep
rfaDFCL	+	3793865	3798207	rfaD,waaF,waaC,waaL
rfaH	-	4024333	4024965.0	rfaH
rfaQGPSBIJYZ-waaU	-	3798239	3808180	waaU,waaZ,waaY,waaJ,waaO,waaB,waaS,waaP,waaG,waaQ
rfaYZ	-	3799345	3801136	waaZ,waaY
rfaZ-waaU	-	3798239	3800226	waaU,waaZ
rfbACX	-	2108337	2111049	rfbX,rfbC,rfbA
rfbBDACX	-	2108337	2113061	rfbX,rfbC,rfbA,rfbD,rfbB
rfe-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM	+	3967800	3980696	rffM,wzyE,wecF,wzxE,wecE,rffC,rffH,rffG,wecC,wecB,wzzE,rfe
rhaBAD	-	4093448	4097472	rhaD,rhaA,rhaB
rhaD	-	4093448	4094385	rhaD
rhaM	-	4093124	4093438	rhaM
rhaSR	+	4097711	4099494	rhaS,rhaR
rhaT	-	4099491	4100566	rhaT
rhlB	-	3964365	3965630	rhlB
rhlE	+	830783.0	832236	rhlE
rhoL	+	3966162	3966876	rhoL
rhoL-rho	+	3966162	3967731	rhoL,rho
rhsA-yibA	+	3762183	3767179	yibA,rhsA
rhsB	+	3619044.0	3623427	rhsB
rhsC-ybfB	+	729379.0	734102	ybfB,rhsC
rhsD-ybbC-ylbH-ybbD	+	523066.0	529130	ybbD,ylbH,ybbC,rhsD
rhsE-ydcD	+	1527890	1530404	ydcD,rhsE
rhtA	-	849210	850304.0	rhtA
rhtB	-	4008439	4009059	rhtB
rhtC	+	4007739.0	4008377	rhtC
ribA	-	1338512	1339234	ribA
ribC	-	1742601	1743458.0	ribC
ribE-nusB-thiL-pgpA	+	434504	437107	pgpA,thiL,nusB,ribE
ribF-ileS-lspA-fkpB-ispH	+	21383	27279	ribF,ileS,lspA,fkpB,ispH
ridA	-	4470527	4470946	ridA
rihA	-	683477	684602.0	rihA
rihB	-	2254245	2255252	rihB
rihC	+	27293	28207	rihC
rimJ	+	1125522	1126146	rimJ
rimK-ybjN	+	891876	893433	ybjN,rimK
rimL	+	1498743	1499477	rimL
rimO	-	876710	878070	rimO
rimP-nusA-infB	-	3313185	3318175	rimP,infB,nusA
rirA-rfaQGPSBIJYZ-waaU	-	3798239	3808238	rirA,waaU,waaZ,waaY,waaJ,waaO,waaB,waaS,waaP,waaG,waaQ
rlhA	+	1506781	1508742	rlhA
rlmA	-	1906251	1907086.0	rlmA
rlmD	-	2913699	2915043	rlmD
rlmE-ftsH	-	3324942	3327760	ftsH,rlmE
rlmG	-	3234739	3235892.0	rlmG
rlmI	-	1028779	1030001.0	rlmI
rlmJ	+	3645350	3646227	rlmJ
rlmL-uup	+	1007672	1011871	rlmL,uup
rlmM	-	2940143	2941243	rlmM
rlmN	-	2643129	2644283	rlmN
rluB	+	1326852	1327727	rluB
rluC	+	1144940	1145899	rluC
rluD-pgeF	-	2734303	2736011	rluD,yfiH
rluE-nudJ	-	1193827	1194951	rluE,nudJ
rluF	+	4230162.0	4231226	rluF
rmf	+	1015650	1015924	rmf
rmuC	+	4017333	4018760	rmuC
rna	-	644197	645034	rna
rnb	-	1346942	1349129	rnb
rnc-era	-	2702481	2704223	era,rnc
rnc-era-recO-pdxJ-acpS	-	2700618	2704223	acpS,pdxJ,recO,era,rnc
rnd	-	1886864	1888061	rnd
rne	-	1141182	1144873	rne
rnhA	-	235535	236041	rnhA
rnk	-	643557	644180.0	rnk
rnlA	+	2765906	2766991	rnlA
rnlAB	+	2765894	2767355	rnlB,rnlA
rnlB	+	2766707	2767355	rnlB
rnpB	-	3269962	3270592	rnpB
rnt-lhr	+	1728320	1733740	rnt,lhr
rob	-	4634441	4635353	rob
roxA	-	1187119	1188240	roxA
rpe-gph-trpS	-	3512634	3515153	trpS,gph,rpe
rph	-	3815807	3816580	rph
rph-pyrE	-	3815096	3816580	pyrE,rph
rpiA	-	3058644	3059353	rpiA
rpiB	+	4313257	4313827	rpiB
rplJL-rpoBC	+	4179623	4189613	rplJ,rplL,rpoB,rpoC
rplKAJL-rpoBC	+	4178354	4189613	rpoC,rpoB,rplL,rplJ,rplA,rplK
rplL	+	4180530	4180925	rplL
rplM-rpsI	-	3377756	3378808	rpsI,rplM
rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	-	3442618	3448222	rpmJ,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsN,rplE,rplX,rplN
rplT	-	1799363	1799763	rplT
rplT-pheM	-	1799161	1799763	pheM,rplT
rplU-rpmA	-	3332862	3333516	rpmA,rplU
rplU-rpmA-yhbE-obgE	-	3330582	3333516	obgE,yhbE,rpmA,rplU
rplY terminator // rplVp // rplY	+	2282440	2282836	rplY
rpmBG	-	3811209	3811995	rpmG,rpmB
rpmBG-mutM	-	3810343	3811995	mutM,rpmG,rpmB
rpmE	+	4126854	4127262	rpmE
rpmF-plsX-fabHDG	+	1147338	1151404	fabG,fabD,fabH,plsX,rpmF
rpmH-rnpA	+	3884065	3884852	rnpA,rpmH
rpmI-rplT	-	1799363	1800427	rplT,rpmI
rpnA	+	3543167	3544045	rpnA
rpnB	-	2422649	2423539	rpnB
rpnD	+	4568998	4569918	rpnD
rpnE-ypaA	+	2356904	2358001	ypaA,rpnE
rpoBC	+	4181063	4189613	rpoC,rpoB
rpoD	+	3212473	3214962	rpoD
rpoE-rseABC	-	2707322	2710393	rseD,rseC,rseB,rseA,rpoE
rpoH	-	3599887	3601003	rpoH
rpoN-hpf-ptsN-yhbJ-npr	+	3344662	3348289	rpoN,hpf,ptsN,rapZ,npr
rpoS	-	2866559	2868118	rpoS
rpoZ-spoT-trmH-recG	+	3822077	3827291	rpoZ,spoT,trmH,recG
rppH-ptsP	-	2966188	2968993	rppH,ptsP
rprA	+	1770372	1770477	rprA
rpsA-ihfB	+	961717	964173	ihfB,rpsA
rpsB-tsf	+	189712	191738	tff,rpsB,tsf
rpsF-priB-rpsR-rplI	+	4425025	4426557	rpsF,priB,rpsR,rplI
rpsI	-	3377756	3378290.0	rpsI
rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	-	3448267	3453442	rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW,rplD,rplC,rpsJ
rpsLG-fusA-tufA	-	3470145	3474621	tufA,fusA,rpsG,rpsL
rpsMKD-rpoA-rplQ	-	3439581	3442565	rplQ,rpoA,rpsD,rpsK,rpsM
rpsO	-	3311372	3311786	rpsO
rpsO-pnp	-	3308999	3311786	pnp,rpsO
rpsP-rimM-trmD-rplS	-	2744115	2746254	rplS,trmD,rimM,rpsP
rpsT	-	20771	21210	rpsT
rpsU	+	3210646	3211072	rpsU
rpsU-dnaG-rpoD	+	3210646	3214962	rpsU,dnaG,rpoD
rraA	-	4118845	4119358	rraA
rraB	+	4478384	4478889	rraB
rrfG	-	2726069	2726218	rrfG
rrlA-rrfA	+	4037489	4040636	rrfA,rrlA
rrlB-rrfB	+	4168611	4171962	rrfB,rrlB
rrlE-rrfE	+	4210013	4213209	rrfE,rrlE
rrlH-rrfH	+	225729	228875	rrfH,rrlH
rrsA-ileT-alaT-rrlA-rrfA	+	4035239	4040636	rrfA,rrlA,alaT,ileT,rrsA
rrsB-gltT-rrlB-rrfB	+	4166367	4171962	rrfB,rrlB,gltT,rrsB
rrsC-gltU-rrlC-rrfC	+	3941516	3947067	rrfC,rrlC,gltU,rrsC
rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	-	3423371	3429047	rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD
rrsE-gltV-rrlE-rrfE	+	4207863	4213209	rrfE,rrlE,gltV,rrsE
rrsG-gltW-rrlG-rrfG	-	2726069	2731448	rrfG,rrlG,gltW,rrsG
rrsH-ileV-alaV-rrlH-rrfH	+	223485	228875	rrfH,rrlH,alaV,ileV,rrsH
rsd	-	4196332	4196954	rsd
rseABC	-	2707322	2709632	rseC,rseB,rseA
rseD-rpoE-rseABC	-	2707322	2710339	rseD,rseC,rseB,rseA,rpoE
rseP	+	196470	197898	rseP
rseX	+	2033649	2033739	rseX
rsfS-rlmH-mrdAB-rlpA	-	664102	669072	rsfS,rlmH,mrdA,mrdB,rlpA
rsgA	-	4390457	4391566.0	rsgA
rsmA-apaGH	-	50380	52588	apaH,apaG,rsmA
rsmB	+	3434991.0	3436496	rsmB
rsmC	-	4606669	4607868.0	rsmC
rsmD-yhhL	+	3604297.0	3605248	yhhL,rsmD
rsmE-gshB	+	3091018.0	3092828	gshB,rsmE
rsmF	+	1920223	1921662	rsmF
rsmG	-	3923057	3923756.0	rsmG
rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	+	90010	107474	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,rsmH
rspA-rspB	-	1652896	1655171	rspA,rspB
rssAB	+	1289106	1291255	rssB,rssA
rssB	+	1290220	1291255	rssB
rstAB	+	1682138	1684183	rstB,rstA
rsuA	-	2279788	2280548.0	rsuA
rsxABCDGE-nth	+	1705755	1712158	nth,rsxE,rsxG,rsxD,rsxC,rsxB,rsxA
rtcBA	-	3555833	3558107	rtcA,rtcB
rtcR	+	3558238	3559866	rtcR
rttR	-	1287066	1287236	rttR
rutABCDEFG	-	1068511	1074026	rutA,rutB,rutC,rutD,rutE,rutF,rutG
rutR	+	1074113	1074880	rutR
ruvAB	-	1944219	1946024	ruvB,ruvA
ruvC	-	1946815	1947439	ruvC
rybA-mntS	-	852725	853064	rybA,mntS
rybB	-	887979	888057	rybB
rydB	-	1764713	1764924.0	rydB
rydC	-	1491442	1491506	rydC
ryeA	+	1923064	1923337	ryeA
ryfA	+	2653699.0	2654158	ryfA
ryfD	-	2734153	2734295	ryfD
ryhB	-	3580922	3581016	ryhB
ryjA	-	4277926	4278066	ryjA
ryjB	+	4527977	4528066	ryjB
rzoD	+	578327	578509	rzoD
rzoR	+	1423400	1423585	rzoR
sad	-	1613315	1614799.0	sad
sad-glsB-yneG	-	1611966	1614799.0	yneG,glsB,sad
safA-ydeO	-	1582926	1584028	ydeO,safA
sanA-yeiS	+	2232684.0	2233839	yeiS,sanA
sapABCDF	-	1351828	1357110	sapA,sapB,sapC,sapD,sapF
satP	-	9928	10494	satP
sbcB	+	2082728	2084183	sbcB
sbcDC	-	412607	416977	sbcD,sbcC
sbmA-yaiW	+	396553	398966	yaiW,sbmA
sbmC	-	2080789	2081325	sbmC
sbp	+	4108834	4109884	sbp
scpA-argK-scpBC	+	3060850	3066280	scpC,scpB,argK,scpA
sdaA	+	1896809	1898331	sdaA
sdaCB	+	2928229	2930943	sdaC,sdaB
sdhCDAB	+	755177	758405	sdhB,sdhA,sdhD,sdhC
sdhCDAB-sucABCD-sdhX	+	754958	765150	sdhX,sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD
sdhDAB	+	755404	758450	sdhB,sdhA,sdhD
sdhE-ygfX	-	3040416	3041099	sdhE,ygfX
sdiA	-	1996110	1996917	sdiA
sdsN	+	1996880	1997057	sdsN
sdsR	-	1923104	1923207	sdsR
sdsR-pphA	-	1922313	1923385	sdsR,pphA
secB-gpsA	-	3782642	3784203	secB,gpsA
secE-nusG	+	4177177	4178356	secE,nusG
secG	-	3322173	3322590.0	secG
secG-leuU	-	3322035	3322590	leuU,secG
secMA-mutT	+	107705	111433	mutT,secA,secM
